tag,case_id,case_label,case_full_label,alignment_class,real_stage_values,real_attention_token_count_first_layer,aic_batch_size,aic_isl,aic_prefix,aic_ctx_tokens,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,operator_family,display_name,real_components_json,aic_ops_json,real_gpu_makespan_ms,real_gpu_kernel_time_sum_ms,aic_per_layer_latency_ms,diff_real_minus_aic_ms,ratio_real_to_aic,coverage_status,boundary_note,aic_query_path_json,aic_query_shapes_json,top_real_kernels_json
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23561389496317134,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.1064768,0.1064768,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.1064768}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,attention,attention,"[""attn_mha""]","[""context_attention""]",5.239096999999999,5.239033,3.7315151214599616,1.5075818785400377,1.4040133376037864,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 1, \""s\"": 8192, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 5.2355834}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0034495999999999997}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",1.2926016,1.2908928,1.5220019002833094,-0.22940030028330938,0.8492772576429712,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1298368}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.161056}]"
agg_aic_p0_chunk_b9_isl8192_ctx8192,C06,"C06
P1x8192+0
D8x8192",P b1 ctx8192 | isl8192 pre0 | D b8 kv8192,strict_prefix0,prefill,8192.0,2,8192,0,8192,1,1,8191,8192,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",10.322655000000001,10.3161846,6.5333584040286485,3.7892965959713525,1.579992151300741,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 1, \""s\"": 8192, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 5.2355834}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 2.87703}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1298368}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.4346496}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.19852799999999998}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.14535019999999998,0.14312940000000002,0.24566652184456692,-0.10031632184456693,0.5916565224624419,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.10403180000000001}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.039097599999999996}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.0094464,0.0094464,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0094464}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0085376,0.0085376,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0085376}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.237881,0.236537,0.48832115386171404,-0.25044015386171403,0.4871404773657721,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.2287226}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.007814399999999999}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",1.3322606000000001,1.3304238,0.31023981161592484,1.0220207883840753,4.294292834503559,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.3053998}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.025024}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23561389496317134,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.0528574,0.0528574,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.0528574}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,attention,attention,"[""attn_mha""]","[""context_attention""]",1.3256044,1.3255596,1.0010704040527343,0.32453399594726573,1.3241869848848014,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 8, \""s\"": 1024, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.321886}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0036736}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.7142326,0.7125366,1.5220019002833094,-0.8077693002833094,0.4692718188243069,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6313397999999999}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0811968}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,C07,"C07
P4x1024+0
D32x1024",P b4 ctx4096 | isl1024 pre0 | D b32 kv1024,strict_prefix0,prefill,4128.0,9,1024,0,8192,8,1,8191,1024,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",3.8261702,3.8190277999999998,3.802913686621421,0.023256513378579147,1.0061154460224524,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 8, \""s\"": 1024, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 1.321886}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.3053998}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6313397999999999}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.2287226}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.10403180000000001}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.1448704,0.14313599999999999,0.24577319837475797,-0.10090279837475796,0.5894475107863464,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1039232}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0392128}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.00944,0.00944,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.00944}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.008224,0.008224,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.008224}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.23651819999999998,0.2351806,0.4885556171594943,-0.25203741715949435,0.4841172462106521,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.2273342}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0078464}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",0.715571,0.7138622,0.3103798656794585,0.40519113432054144,2.3054684891802815,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6992894}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0145728}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23572709810687228,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.052780799999999996,0.052780799999999996,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.052780799999999996}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,attention,attention,"[""attn_mha""]","[""context_attention""]",0.8010303999999999,0.8009789999999999,0.8382800102233888,-0.03724961022338891,0.9555642389546395,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 16, \""s\"": 512, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.7972736}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0037054}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.7136064,0.711776,1.5228271385421976,-0.8092207385421977,0.4686063059548146,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.630336}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.08144}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,C08,"C08
P8x512+0
D32x512",P b8 ctx4096 | isl512 pre0 | D b32 kv512,strict_prefix0,prefill,4128.0,21,512,0,8192,16,5,8187,2560,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",2.6820412,2.6753785999999997,3.6415429280861695,-0.9595017280861695,0.7365123116671756,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 16, \""s\"": 512, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8197, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.7972736}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6992894}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.630336}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.2273342}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1039232}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.2718588,0.2703612,0.24569319097711464,0.026165609022885367,1.106497086544505,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1965374}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0738238}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.0178368,0.0178368,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0178368}]"
